date,LPX,AAL,CR,DAL,DLX,LUV,RHI,SNA,URI,AAP,AZO,EXPE,KBH,NFLX,PCLN,PHM,SHLD,TIF,TSN,HCA,AFL,AIZ,AMP,BLK,ETFC,GNW,HIG,LNC,MET,NTRS,PFG,PRU,UNM,AKAM,BVSN,CVG,FB,GOOGL,IAC,ORCL,VIAV,S,DYN,CBG,HST,RLGY
16 06 2009,4.06,,22.96,6.16,13.52,6.43,21.66,29.83,6.23,40.84,152.48,32.06,13.25,5.404285714,109.35,8.68,63.8,25.79,12.59,,31.28,23.81,24.41,169.45,16.5,6.29,11.94,15.06,29.41,52.73,18.97,36.15,15.96,21.71,12.6075,9.06,,416,16.26,19.69,5.9,,,8.77,8.5,
17 06 2009,3.93,,22.5,6.18,13.42,6.62,21.99,30.19,6.4,42.16,155.54,30.88,13.56,5.771428571,110,8.86,63.03,25.79,12.81,,29.74,23.32,23.85,167.25,14.6,5.79,11.2,14.9,29.03,51.15,18.29,35.73,15.52,20.72,12.53,9.08,,415.16,16.33,19.94,5.88,,,8.44,8.07,
18 06 2009,3.91,,22.44,5.98,13.38,6.64,22.14,30,6.24,42.58,157.4,31.74,13.19,5.901428571,110.15,8.57,62.03,25.73,13.01,,30.57,23.38,23.84,170.36,14.3,6,11.98,15.92,30.26,52.5,18.64,37.08,15.77,20.31,12.825,9.01,,414.06,16.3,20.25,5.96,,,8.53,7.87,
19 06 2009,3.73,,21.94,6.07,13.69,6.64,22.1,29.79,6.15,42.77,155.73,33.12,13.41,5.941428571,112.56,8.78,65.71,26.09,12.55,,31.1,24.31,24,174.96,12.6,6.8,12.35,16.86,31.2,54.29,19,38.22,16.12,20.53,13,8.86,,420.09,16.45,20.66,5.87,,,8.65,7.66,
22 06 2009,3.4,,21.01,5.65,12.79,6.36,21.59,29.23,5.83,42.25,155.1,30.94,13.6,5.792857143,106.79,8.77,64.03,25.33,12.1,,29.25,23.1,22.79,167.29,11.9,6.1,10.98,15.7,28.85,51.88,17.52,34.96,15.14,19.05,12.6,8.62,,407.35,15.96,19.97,5.48,,,7.66,7.24,
23 06 2009,3.48,,20.91,5.4,12.46,6.25,21.48,29.01,5.75,41.86,154.21,30.12,13.74,5.652857143,106.58,8.65,62.68,24.78,12,,30.16,23.33,23.01,167.81,12.1,6.2,11.25,16.29,29.39,51.87,18.11,35.68,15.39,19.05,12.95,8.49,,405.68,15.84,19.87,5.42,,,8.74,7.46,
24 06 2009,3.55,,21.2,5.53,12.64,6.31,21.8,28.97,6.01,41.01,148.8,30.42,13.64,5.655714286,110.37,8.47,63.56,25.08,12.39,,30.98,23.76,23.95,173.47,12.3,6.57,11.61,16.42,29.93,52.79,18.89,36.3,15.7,19.52,12.64,8.68,,409.29,15.96,21.26,5.44,,,8.54,7.69,
25 06 2009,3.64,,21.48,6.03,13,6.62,22.96,29.54,6.3,42.05,152.09,31.58,14.77,5.872857143,113.73,8.96,65.54,25.81,12.55,,31.92,24.31,24.03,175.3,12.6,6.69,12.1,16.63,29.98,53.87,19.53,37.02,15.92,20.11,12.7,8.69,,415.77,15.89,21.63,5.49,,,9.13,7.99,
26 06 2009,3.67,,22,5.7,13.37,6.56,23.2,29.28,6.61,41.77,149.85,31.84,13.42,5.767142857,114.92,8.76,64.9,25.66,12.85,,31.82,24.07,23.89,177.88,12.8,6.82,11.87,16.18,29.85,53,19.11,36.75,15.94,20.09,12.79,9.18,,425.32,15.93,21.24,5.7,,,9.37,8.09,
29 06 2009,3.68,,22.28,5.79,13.26,6.67,23.35,29.18,6.49,41.56,151.75,31.84,14.11,5.885714286,114.65,8.97,67.67,25.93,12.78,,31.85,24.43,24.15,175.95,13,7.1,12.1,17.08,30.06,54.01,19.19,37.78,15.95,19.67,12.65,9.17,,424.14,15.93,21.5,5.72,,,9.44,8.22,
30 06 2009,3.42,,22.31,5.79,12.81,6.73,23.62,28.74,6.49,41.49,151.11,30.22,13.68,5.905714286,111.55,8.83,66.52,25.36,12.61,,31.09,24.09,24.27,175.42,12.9,6.99,11.87,17.21,30.01,53.68,18.84,37.22,15.86,19.18,12.65,9.28,,421.59,16.05,21.42,5.72,,,9.36,8.39,
1 07 2009,3.58,,22.54,5.85,13.57,6.8,23.58,28.61,6.3,42.09,152.76,31.1,13.31,5.802857143,112.62,8.96,65.15,25.93,12.91,,31.27,24.06,24.61,172.85,13.5,6.84,11.97,17.31,29.76,53.48,19,37.2,16,20.24,12.65,9.19,,418.99,16.26,21.74,5.6,,,8.93,8.18,
2 07 2009,3.74,,22.15,5.88,12.62,6.5,21.35,27.88,6.03,42.24,150,30,12.93,5.702857143,110.07,8.52,62.48,24.29,12.66,,29.43,23.26,23.34,167.65,13.1,6.19,11.19,16.11,28.04,52.76,17.69,34.94,15.04,19.44,12.65,8.77,,408.49,16.08,21.04,5.26,,,8.52,7.59,
6 07 2009,3.58,,21.43,5.73,12.51,6.6,21.57,27.5,5.74,42.36,153.02,28.86,12.14,5.682857143,108,8.32,63.57,24.7,12.75,,29.96,22.93,23.73,166.23,12.8,6.36,11.18,16.74,28.86,54.15,18.4,35.73,15.09,18.64,12.58,8.76,,409.61,16.14,20.67,5.13,,,8.53,8.05,
7 07 2009,3.36,,20.73,5.71,12.32,6.48,20.73,26.52,5.47,41.75,150.74,27.6,11.82,5.542857143,105.88,8.09,59.75,23.91,12.66,,29.15,22.24,22.57,162.17,11.8,6.06,10.79,15.99,27.34,53.5,17.69,34.22,14.86,18.38,12.55,8.46,,396.63,15.8,20.18,4.99,,,7.95,7.71,
8 07 2009,3.09,,20.48,5.68,12.39,6.61,20.57,26.5,5.34,44.15,155.33,27.48,11.38,5.528571429,103.75,7.92,59.01,25.6,12.39,,28.8,22.08,22.01,161.39,11.8,5.32,10.18,15.04,26.9,54.24,17.41,33.28,14.8,18.29,12.75,8.4,,402.49,15.69,20.57,4.85,,,8.35,7.3,
9 07 2009,3.03,,20.99,5.75,14.14,6.5,20.98,26.84,5.34,44.12,155.27,28.8,12.44,5.707142857,106.4,8.23,58.13,24.94,12.24,,28.95,22.88,22.53,166.29,12,5.63,10.76,15.32,27.63,55.38,17.58,34.34,15.16,18.19,12.935,8.63,,410.39,15.79,20.32,5.04,,,8.09,7.47,
10 07 2009,3.17,,20.79,5.9,14.63,6.59,20.84,27.18,5.4,44.18,153.92,29.14,12.35,5.724285714,106.61,8.14,57.35,24.62,12.4,,28.65,22.39,22.14,166.16,11.9,5.35,10.52,14.6,27.36,54.31,17.14,33.83,14.85,18.49,12.69,8.56,,414.4,15.83,20.49,5.05,,,8.09,7.44,
13 07 2009,3.12,,21.26,5.97,15.41,6.8,21.08,27.14,5.56,44.92,155.89,30.52,12.54,6.027142857,109.06,8.14,57.59,25.28,12.6,,30.66,23.48,23.43,172.1,12,5.7,11.31,15.45,29.39,56.77,18.88,36.99,16.03,18.92,12.56,8.48,,424.3,16.11,20.72,5.23,,,8.36,7.6,
14 07 2009,3.08,,21.42,5.98,15.81,6.82,21.36,27.81,5.72,44.39,158.77,31.64,12.75,6.185714286,110.32,8.35,59.69,27,12.75,,31.38,23.31,23.51,172.71,12,5.55,11.18,15.73,29.28,57.05,18.73,37.32,15.89,19.07,12.78,8.67,,424.69,16.21,20.63,5.26,,,8.58,7.94,
15 07 2009,3.4,,22.06,6.16,16.55,7.07,22.62,28.7,6,44.92,158,33.06,13.27,6.344285714,115.51,8.68,62.95,27.34,13.13,,32.38,24.31,24.4,180.07,12.8,6.16,11.89,16.32,30.9,58.6,19.51,39.45,16.39,19.73,12.52,8.87,,438.17,16.71,21.51,5.49,,,9.22,8.49,
16 07 2009,3.49,,22.93,6.12,16.33,7.07,22.4,29.63,6.15,45.41,157.85,33.5,13.68,6.304285714,117.2,9.02,63.25,27.68,13.23,,31.59,24.56,24.69,179.12,13,6.37,12.04,16.32,31,58.45,19.72,39.46,16.22,20.18,12.55,9.13,,442.6,16.92,21.64,5.63,,,9.31,8.33,
17 07 2009,3.34,,22.63,6.08,16.18,7.02,22.62,29.42,6.02,45.26,156.98,33.3,14.26,6.305714286,116.08,9.14,62.72,27.95,12.64,,31.5,24.64,24.63,179.79,12.3,6.24,11.86,16.16,30.45,57.73,19.78,39.03,16.36,19.64,12.662,9.28,,430.25,16.82,21.74,5.63,,,9.3,8.03,
20 07 2009,3.43,,23,6.27,16.49,7.3,23.07,30.92,6.47,45.61,156.65,34.5,14.28,6.402857143,118.91,9.21,64.66,28.87,11.47,,32.68,24.66,24.95,184.82,12.8,6.3,12,17.14,31,57.91,20.41,39.74,17.13,20.42,12.79,9.66,,430.17,17.27,21.51,5.74,,,9.69,8.57,
21 07 2009,3.45,,22.74,6.06,16.49,6.87,23.44,30.84,6.38,46.13,155.93,35.48,14.16,6.397142857,119.72,8.96,64.9,28.58,11.43,,33.25,24.81,25.1,184.14,12.9,6.12,12.09,17.05,30.93,57.54,20.66,39.49,17.22,20.32,12.9,9.87,,427.9,17.54,21.93,5.7,,,9.63,8.36,
22 07 2009,3.56,,23.01,5.77,16.71,6.92,23.01,31.19,6.35,46.46,156.97,35.4,15.03,6.468571429,120.85,9.37,65.5,28.87,11.49,,33.45,24.29,24.99,185.51,13.6,6.42,12.3,16.79,30.95,57.94,20.6,39.53,17.36,20.31,12.75,10.01,,427.69,17.81,21.75,5.62,,,9.5,8.05,
23 07 2009,3.79,,23.8,6.06,16.31,7.13,24.61,32.7,6.65,46.6,156.78,36.72,16,6.637142857,123.03,9.78,68,29.49,11.76,,35.55,25.65,26.17,197.9,14.2,6.89,14.38,18.26,32.76,58.86,22.6,41.94,18.02,21.25,13.05,10.33,,437.342,18.03,22.2,5.81,,,9.78,8.68,
24 07 2009,3.78,,23.79,6.2,16.59,7.45,24.97,33.32,6.87,46.55,157.24,36.9,16.21,6.028571429,123.39,9.75,67.25,29.87,11.84,,35.87,26.23,25.77,192.18,14.2,6.89,15.02,18.61,33.69,57.7,22.88,42.83,18.56,21.13,13.11,10.39,,446.72,17.91,22.33,5.75,,,9.86,8.6,
27 07 2009,4.16,,23.57,6.2,16.24,7.42,24.87,33.72,6.82,46.48,154.68,36.52,16.75,5.957142857,122.72,10.59,67.13,29.33,11.63,,36.85,26.6,27.22,190,15.4,7,15.93,18.71,34.18,58.15,23.61,43.59,18.52,20.33,13.25,10.5,,444.8,18.05,21.98,5.8,,,10.47,9,
28 07 2009,4.13,,21.35,6.5,16.17,7.51,24.79,33,6.74,45.89,153.65,37.68,16.76,6.048571429,124.18,10.78,68.07,28.99,11.53,,36.6,25.88,26.69,190.16,14.5,6.91,14.76,18.37,32.95,57.83,22.86,42.79,18.32,20.45,13.5,10.39,,439.85,17.91,22.24,5.8,,,10.42,8.76,
29 07 2009,3.98,,20.74,6.83,16.25,7.67,24.39,32.75,6.68,45.35,152.96,36.68,16.44,6.1,122.55,10.74,66.6,28.98,11.23,,35.45,25,26.58,189.24,14.6,6.66,14.96,18.05,32.28,58.54,22.57,42.44,18.11,20.4,13.2,10.48,,436.24,18.01,22.01,5.72,,,9.93,8.65,
30 07 2009,4.24,,21.15,6.86,15.94,7.73,24.6,33.23,7.12,47,156.31,40.96,16.46,6.23,126.94,11.05,66.97,29.74,11.2,,37.81,25.77,28.04,191.36,14.8,7.11,16.99,20.29,33.57,60.04,23.29,43.86,18.58,16.51,14.95,10.45,,445.64,18.47,22.14,5.83,,,10.45,9.03,
31 07 2009,4.22,,21.22,6.93,15.65,7.85,24.79,35.63,7.47,46.23,153.57,41.42,16.69,6.277142857,129.62,11.37,66.34,29.83,11.43,,37.86,25.52,27.8,190.54,15,6.9,16.49,21.19,33.95,59.81,23.7,44.27,18.77,16.44,15.3032,10.71,,443.05,18.41,22.13,5.86,,,10.9,9.08,
3 08 2009,4.17,,22.33,6.98,16.25,8.36,25.64,36.39,7.66,47.06,150.31,42.54,17.23,6.424285714,133.73,11.76,68.04,30.48,11.12,,38.95,26,27.72,195.62,14.7,6.99,16.33,22.66,35.66,60.36,25.44,46.34,19.04,16.42,15.56,10.39,,452.21,18.52,22.3,5.91,,,11.33,9.15,
4 08 2009,5.17,,22.37,7.17,16.8,8.72,26.31,36.62,7.93,45.46,148.31,42.98,17.66,6.311428571,130.13,11.68,69.87,29.58,11.33,,39.85,26.14,28.31,198.6,14.5,7.13,16.28,22.72,36.73,61.19,25.33,46.22,19.9,16.86,15.56,10.43,,453.734,18.32,21.89,6.02,,,11.46,9.92,
5 08 2009,5.88,,21.71,7.32,16.67,9.03,25.47,36.9,7.84,45.13,145.24,43.98,17.94,6.33,132.42,11.93,71.65,29.64,10.95,,40.27,26.21,28.79,200.63,14.5,7.9,16.5,22.96,37.05,61.35,25.58,46.88,19.75,18.2,16.19,10.24,,451.14,18.13,21.44,5.97,,,12.05,10.35,
6 08 2009,6.19,,21.48,7.29,16.6,9.15,25.81,37.19,7.82,45.33,147.42,43.962,17.22,6.214285714,129.91,11.88,72.72,30.06,11.11,,39.79,25.95,28,197.89,14.3,8.22,17.8,21.73,35.55,60.82,24.72,45.63,20.07,18.08,15.56,10.51,,450.36,18.35,21.21,5.87,,,11.39,9.94,
7 08 2009,6.51,,22,7.41,16.87,9.11,27.77,38.63,8.35,46.96,151.32,45.04,18.47,6.428571429,131.32,12.64,77.8,31.61,11.25,,41.7,27.32,29.6,202.46,13.8,8.71,19.14,22.64,36.88,61.7,25.75,47.86,20.61,19.46,15.56,10.71,,457.1,18.49,21.43,5.99,,,12.01,10.86,
10 08 2009,6.43,,22.05,7.08,17.15,8.87,27.02,38.18,8.23,46.06,147.98,45.54,17.6,6.542857143,150.24,12.28,76.91,31.05,11.2,,40.93,27.42,29.12,198.77,13.8,8.84,18.6,23.08,36.36,61.39,25.28,46.94,20.12,19.43,15,10.83,,456.61,18.5,21.25,5.93,,,11.5,10.5,
11 08 2009,6,,22.06,7.02,17.12,8.91,26.2,37.66,7.98,45.23,148.75,45.24,17.77,6.584285714,153.72,12.32,75.59,30.17,11.18,,40.23,27.16,27.82,198.76,13.7,8.08,18.2,21.8,34.8,60.82,24.4,45.25,20.25,18.44,15.26,10.64,,453.936,18.31,21.28,5.82,,,11.03,10.1,
12 08 2009,6.14,,22.59,7.2,17.54,9.01,26.75,38.13,8.22,45.63,148.49,45.94,18.28,6.611428571,148.64,12.86,77.69,30.66,11.14,,42.12,28.03,28.72,201.08,14.6,8.56,19.5,22.87,35.96,61.05,25.81,47.28,21.16,18.37,15.26,10.84,,458.58,18.48,21.88,5.81,,,11.24,10.43,
13 08 2009,6.13,,22.7,7.2,17.64,9.24,26.99,38.04,8.47,43.27,145.13,45.54,17.83,6.611428571,150.57,12.74,78.37,31.01,11.08,,42.49,28.4,29.17,198.59,14,8.75,19.65,24.14,37.24,61,26.49,47.57,21.73,18.2,15.27,10.82,,462.28,18.74,21.99,6,,,11.44,10.42,
14 08 2009,5.83,,22.87,7.02,17.63,9.08,26.42,37.18,8.19,43.15,143.92,44.24,17.08,6.355714286,148.76,12.49,77.1,31.49,11.37,,42.06,28.2,28.86,197.77,13.5,8.28,19.47,24.25,36.4,61.17,25.54,46.58,21.34,18.01,15.26,10.62,,460,18.74,21.96,5.87,,,11.15,10.39,
17 08 2009,5.34,,22,6.6,16.95,8.7,25.76,35.9,7.91,43.07,144.69,42.62,16.42,6.158571429,144.85,12.32,72.06,29.45,11.13,,39.68,27.37,27.36,188.96,13.5,7.56,18.49,22.22,34.4,59.9,23.99,44.18,20.49,17.67,15.26,10.62,,444.89,18.4,21.4,5.7,,,10.63,9.56,
18 08 2009,5.83,,22.35,6.75,16.98,8.82,25.92,36.54,8.14,43.1,149.84,43.04,17,6.221428571,146.62,12.33,74.41,29.74,11.48,,40.44,27.74,28.04,196.17,14,7.75,19.31,22.89,35.49,60.38,24.79,45.75,21.08,17.84,15.35,10.66,,445.28,18.56,21.58,5.81,,,11.19,9.98,
19 08 2009,5.94,,22.56,6.6,16.82,8.46,25.82,36.53,8.32,43.72,151.15,43.76,16.83,6.41,146.88,12.27,73.76,29.97,11.5,,40.58,27.82,28.03,196.64,13.8,7.8,19.12,23.1,36.32,59.92,24.94,46.1,21.23,17.93,14.5,10.74,,443.97,18.97,21.78,5.79,,,11.21,9.67,
20 08 2009,6.11,,22.7,6.8,17,8.49,26.07,36.67,8.64,43.09,151.81,45.2,17.22,6.425714286,152.87,12.39,65,30.78,11.65,,40.13,28.1,29.15,206.23,14.4,7.97,19.84,23.79,37.45,61.11,25.99,48.1,21.48,17.96,15.182,10.57,,460.41,18.97,21.94,6.26,,,12.02,10.23,
21 08 2009,6.48,,23.45,7.13,17.76,8.68,26.46,38.02,8.76,43.18,153.25,45.8,17.73,6.442857143,153.558,12.67,66.02,32.1,11.82,,41.87,29.24,29.82,207.5,14.1,8.41,20.56,25.07,38.93,60.35,27.74,49.94,22.15,18.42,15.8,10.84,,465.24,19.5,22.11,6.52,,,12.11,10.58,
24 08 2009,6.82,,23.26,7.09,17.76,8.47,26.36,37.97,9.05,42.58,150.8,44.6,17.5,6.331428571,150.21,12.62,63.94,32.32,12.1,,41.2,29.49,29.66,204.8,13.7,8.44,21.05,24.89,38.8,59.3,27.85,49.46,21.98,18.06,16.5001,10.97,,468.73,19.04,22.32,6.57,,,11.68,10.42,
25 08 2009,7.28,,23.48,7.37,17.67,8.68,26.39,38.3,9.31,43.01,149.98,45.7,18.08,6.351428571,152.32,13.06,65.45,33.1,12.2,,41.75,29.74,30.36,202.36,13.5,8.78,22.62,24.98,39.21,60.11,28.04,51.7,22.78,17.84,16.5,11.12,,471.37,19.19,22.23,6.57,,,11.82,10.4,
26 08 2009,7.58,,22.87,7.46,17.56,8.6,26.58,38.16,9.32,42.72,150.22,45.72,18.23,6.281428571,151.11,13.32,65.27,33.66,12.1,,41.39,29.91,29.82,199.2,14,8.77,22.96,24.75,38.32,59.86,28.1,51.02,22.63,18.1,15.05,11.22,,468,19.02,22.2,6.57,,,11.77,10.08,
27 08 2009,7.53,,23.25,7.49,17.25,8.45,26.99,38.41,9.27,43.09,149.07,45.54,18,6.25,156.36,13.13,65,33.75,12.06,,41,29.5,30.06,200.25,14.5,9.6,23.64,25.18,38.09,59.79,28.71,51.27,22.49,18.03,15.2,11.02,,466.06,18.9,22.16,6.67,,,11.97,10.12,
28 08 2009,7.48,,23.44,7.34,17.07,8.51,26.78,38.17,9.32,43.12,148.45,46.58,18.2,6.317142857,156.47,13.16,64.44,37.57,11.78,,40.7,29.8,30.2,201.55,16.4,9.94,24.16,25.29,38.08,58.54,28.88,52.21,22.65,18.11,15.98,11.21,,464.75,18.66,22.16,6.95,,,12.01,10.21,
31 08 2009,7.53,,23.47,7.22,16.71,8.18,26.29,37.32,9.19,42.3,147.25,46.1,18.21,6.232857143,153.98,12.78,63.45,36.38,11.99,,40.62,29.95,30.03,199.57,17.6,10.56,23.72,25.24,37.76,58.46,28.4,50.58,22.53,17.64,15.94,10.84,,461.67,18.52,21.88,6.87,,,11.84,9.97,
1 09 2009,6.96,,23.6,6.9,15.9,8.02,25.66,36.47,9.16,41.54,144.94,44.32,17.47,6.021428571,149.21,12.3,61.52,34.93,11.6,,38.15,28.22,28.25,194.12,15,9.1,21.03,23.05,34.97,56.34,26.16,46.78,21,16.838,14.69,10.64,,455.761,18.55,21.94,6.68,,,10.72,9.37,
2 09 2009,6.82,,23.15,6.84,15.82,8.13,25.54,36.37,9.21,41.5,145.25,43.86,16.93,5.968571429,150.83,11.92,61.19,34.85,11.98,,38.7,28.12,28.01,192.38,14.9,8.9,20.9,22.98,35.11,56.81,25.93,47.11,21.02,17.12,15.97,10.64,,453.01,18.33,21.77,6.72,,,10.76,9.07,
3 09 2009,6.84,,23.17,7.16,15.61,8.41,25.74,37,9.28,41.62,148.81,44.3,17.33,5.755714286,151.63,12.21,61.73,35.97,11.98,,38.86,28.23,28.91,197.14,15.08,9.14,21.79,23.78,36.15,57.39,25.77,47.76,21.63,17.31,15,10.87,,457.52,18.47,21.56,6.9,,,11,9.33,
4 09 2009,6.79,,23.65,7.39,15.69,8.6,26.1,37.19,9.32,41.2,148.18,45.92,17.7,5.85,153.79,12.34,62.38,36.04,12.23,,38.2,28.48,29,195.45,15.5,9.18,22.21,23.8,36.61,58.38,26.06,47.89,21.52,17.47,14.99,10.78,,461.3,18.78,21.97,7.02,,,11.38,9.53,
8 09 2009,6.89,,23.32,7.3,16.06,8.65,25.88,36.98,9.78,41.5,150,45.76,18.45,5.925714286,157.64,12.36,62.61,37.01,12.46,,39.28,29.09,29.57,199.36,16.5,9.43,22.43,23.64,37.72,58.74,26.32,48.44,21.51,17.32,15,10.87,,458.62,18.98,21.88,7.23,,,11.12,10,
9 09 2009,7.08,,23.76,7.33,17.05,8.81,26.42,37.51,10.12,41.55,149.32,47.06,18.55,6.175714286,160.32,12.38,64.73,37.28,12.47,,39.91,29.23,30.1,202.01,16.6,10.34,23.01,24.34,37.96,58.82,26.63,48.27,21.89,17.79,15,11.2,,463.97,19.49,22.52,7.37,,,11.45,10.18,
10 09 2009,7.77,,24.18,8.1,17.19,9.25,26.86,36.26,9.89,40.61,149.4,46.36,19.45,6.214285714,162.18,12.57,63.84,38.12,12.69,,40.28,29.6,31,201.68,17.1,10.76,25,25.2,38.51,58.84,28.49,49.34,21.89,18.11,15.35,11.05,,470.94,19.53,22.76,7.6,,,11.37,10.38,
11 09 2009,7.41,,25.63,8.06,17.09,9.34,26.95,36.15,10.16,39.15,146.45,46.12,18.7,6.094285714,162.9,12.3,64.18,37.35,12.75,,40.86,29.75,30.25,201.77,16.6,11.16,24.62,24.86,38.83,58.58,27.83,48.7,21.92,18.37,15,11.01,,472.14,19.27,22.86,7.46,,,11.8,10.55,
14 09 2009,7.4,,25.56,8.6,17.23,9.54,26.87,36.26,10.81,39.67,147.2,46.54,18.99,6.182857143,163.12,12.11,64.68,38.18,12.45,,41.76,30.31,31.63,201.23,17.8,11.39,25.75,25.9,39.56,59.31,28,50.89,21.92,18.49,15.02,10.95,,475.12,19.4,22.72,7.47,,,11.98,10.91,
15 09 2009,7.34,,25.91,9.15,17.41,9.7,26.64,36.62,10.56,39.03,147.28,47.42,19.82,6.424285714,163.1,12.46,64.99,37.68,12.86,,41.61,30.65,31.72,200.67,18,12.05,25.44,25.48,39.36,59.22,28.2,50.89,21.98,18.46,15.0401,11.02,,477.54,20.18,22.66,7.63,,,12.3,11.05,
16 09 2009,7.73,,26.62,9.45,17.84,9.88,26.86,36.75,10.96,38.78,147.41,49.2,20.51,6.685714286,168.24,13.1,66.18,38.63,12.61,,43.02,31.14,33.06,206.96,18,13.14,28.16,27,40.83,60,30.83,54.63,22.89,18.95,15.04,11.2,,488.29,20.67,22.13,7.62,,,13.05,11.47,
17 09 2009,7.43,,26.37,9.16,17.93,9.7,27.04,36.53,10.94,38.71,147.37,48.56,19.69,6.634285714,166,12.73,65.99,38.82,12.38,,42.7,31.18,32.63,202.43,17,12.92,27.34,26.42,39.95,58.79,29.01,54.02,22.49,18.71,15.4546,11.1,,491.72,20.56,21.52,7.61,,,12.53,11.81,
18 09 2009,7.48,,26.17,8.96,17.43,9.68,27.42,36.78,10.93,39.28,152.09,48.96,20.21,6.771428571,163.78,12.71,68.09,38.76,12.7,,42.75,31.99,32.76,207.19,18.4,13.04,27.21,26.31,39.32,58.73,28.29,52.69,22.46,18.77,15.75,11.31,,491.46,20.72,21.62,7.54,,,12.48,11.55,
21 09 2009,7.22,,25.7,9.65,17.43,9.77,27.14,36.89,10.78,40.11,153.55,48.28,19.77,6.785714286,165.05,12.55,69.58,38.25,12.75,,42.28,31.78,32.27,204.32,19.9,13.23,26.77,25.49,38.24,58.32,27.56,51.71,22.15,19.21,15.7499,10.99,,497,20.63,21.57,7.39,,,12.04,11.14,
22 09 2009,7.5,,26.29,9.5,17.36,9.5,27.09,37.17,11.02,40.32,152.92,49.84,19.85,6.818571429,164.55,12.41,67.68,38.15,12.87,,42.79,31.46,32.88,208.2,19.2,13.34,27.3,25.4,38.84,58.85,27.76,52.02,22.46,19.61,15.2501,11.22,,499.06,20.49,21.41,7.9,,,12.43,11.84,
23 09 2009,7.09,,26.33,9.09,17.12,9.68,26.61,36.34,10.85,38.63,141.5,49.8,18.83,6.692857143,161.68,11.89,66.24,37.21,12.97,,41.92,30.81,32.09,211.03,18.4,12.8,26.85,24.93,37.75,58.66,26.36,49.3,21.56,19.39,15.18,11.26,,498.46,20.84,21.13,7.55,,,12.19,11.65,
24 09 2009,7.12,,26.17,8.92,17.09,9.49,25.84,35.55,10.48,38.98,142.5,48.04,18.54,6.66,159.62,11.52,65.75,36.81,12.74,,41.2,30.84,31.27,206.25,17.5,12.06,26.16,24.37,37.17,58.16,26.03,48.17,21.17,19.26,15.16,10.88,,496.77,20.65,21.17,7.26,,,11.68,11.06,
25 09 2009,6.77,,25.22,9.05,17.01,9.65,25.34,35.1,10.08,39.17,143.97,46.94,16.96,6.608571429,162.07,11.18,65.05,36.15,12.69,,40.69,31.22,30.94,203.75,17.7,11.87,25.84,24.11,36.92,57.61,25.8,47.77,20.83,19.32,15.16,10.09,,492.48,20.44,20.86,7.01,,,11.43,11.03,
28 09 2009,7.02,,25.57,9,17.56,9.78,25.81,33.9,10.54,39.39,142.77,48.12,16.9,6.567142857,164.93,11.26,66.29,37.62,12.86,,42.46,32.13,32.73,213.92,18.2,12.88,28.62,25.78,38.84,58.68,27.97,50.69,21.44,20.05,15.43,10.43,,498.53,20.87,21.17,7.23,,,12.04,11.71,
29 09 2009,7.07,,26.01,9.2,17.53,9.66,25.5,34.58,10.76,39.19,145.98,47.74,17.17,6.608571429,167,11.37,65.8,38.33,12.62,,42.83,32.15,32.34,214.12,18,12.44,27.44,26.02,38.59,58.45,27.83,49.96,21.69,20.25,15.6,10.43,,498.53,20.19,21.12,6.89,,,11.77,11.83,
30 09 2009,6.67,,25.81,8.96,17.1,9.6,25.02,34.76,10.3,39.28,146.22,47.9,16.61,6.595714286,165.82,10.99,65.31,38.53,12.63,,42.74,32.06,36.33,216.82,17.5,11.95,26.5,25.91,38.07,58.16,27.39,49.91,21.44,19.68,15.74,9.94,,495.85,20.19,20.84,7.11,,,11.74,11.77,
1 10 2009,6.27,,25.21,8.14,16.76,8.99,24.07,34.05,9.73,37.94,145.62,46.6,15.44,6.374285714,161.81,10.62,62.98,38,12.32,,40.71,30.94,36.97,208.8,16,11,24.99,24.17,36.03,57.09,25.46,47.27,20.41,18.65,15.55,9.51,,487.2,19.64,20.36,6.73,,,10.94,11.07,
2 10 2009,6.2,,24.68,8.32,16.61,9.2,23.78,33.48,9.45,37.48,146.05,45.2,15.19,6.388571429,163.28,10.39,62.59,37.71,12.32,,41.1,30.85,36.43,206.93,16.8,11.32,25.11,24.05,35.67,56.48,25.26,46.74,20.35,18.82,14.87,9.52,,484.58,19.18,20.34,6.66,,,10.76,10.69,
5 10 2009,6.42,,25.19,8.44,16.83,9.08,24.9,34.05,9.61,37.65,145.14,46.02,15.22,6.488571429,167.64,10.4,64.51,38.51,12.35,,41.57,31.64,36.2,213.1,17.2,11.67,26.25,25.73,37.14,57.52,26.64,49.39,21.11,18.95,14.9,10.38,,488.52,19.25,20.39,6.85,,,11.29,11.26,
6 10 2009,6.72,,26.25,8.45,17.41,9.16,25.26,34.76,9.8,38.6,147.08,48.2,15.43,6.595714286,171.13,10.46,65.89,40.29,12.55,,43.02,33.03,36.48,213.11,17,12.08,28.32,26.54,37.73,57.85,27.26,50.03,21.53,19.42,15,10.52,,498.74,19.54,20.54,6.82,,,11.53,11.47,
